date,produit_id,categorie,quantite_vendue,stock_initial,peremption_jours,prix_vente,promotion,temperature_max,pluie_mm,evenement,magasin
2022-09-03,Tomates_kg,legume,114.0,292,3,500,0,36.5,3.2,None,Thies_Centre
2024-12-21,Poulet_frais,viande,41.0,472,14,2500,0,34.2,2.8,None,Dakar_Corniche
2022-02-28,Huile_1L,epicerie,92.0,323,3,800,0,30.6,2.6,None,Saint-Louis_Marche
2023-07-20,Oignons_kg,legume,93.0,117,14,300,0,35.0,0.5,None,Dakar_Corniche
2024-02-02,Lait_1L,produit_frais,81.0,285,5,1200,0,26.9,1.4,None,Saint-Louis_Marche
2024-03-29,Bananes_kg,fruit,108.78826050740605,219,14,700,0,40.8,0.0,Ramadan,Saint-Louis_Marche
2024-10-21,Tomates_kg,legume,120.0,473,7,500,0,34.0,1.3,None,Saint-Louis_Marche
2022-01-22,Riz_5kg,epicerie,48.0,440,14,2000,0,25.0,7.0,None,Saint-Louis_Marche
2022-04-24,Riz_5kg,epicerie,99.73120317282518,239,14,2000,1,31.6,1.2,Ramadan,Saint-Louis_Marche
2023-01-15,Poulet_frais,viande,38.0,126,7,2500,0,33.0,0.9,None,Saint-Louis_Marche
2023-11-22,Riz_5kg,epicerie,51.0,288,3,2000,0,25.3,1.6,None,Dakar_Corniche
2024-01-18,Sucre_1kg,epicerie,20.0,433,5,400,0,36.4,1.2,None,Dakar_Corniche
2022-08-07,Tomates_kg,legume,117.0,327,10,500,0,30.4,3.1,None,Saint-Louis_Marche
2023-12-13,Pommes_kg,fruit,94.0,357,7,600,0,25.0,1.5,None,Thies_Centre
2024-05-08,Bananes_kg,fruit,70.0,438,10,700,0,33.5,5.0,None,Dakar_Corniche
2024-09-21,Lait_1L,produit_frais,84.0,185,14,1200,0,33.1,1.6,None,Dakar_Corniche
2024-06-02,Pommes_kg,fruit,77.0,357,10,600,0,34.2,5.1,None,Saint-Louis_Marche
2023-03-27,Bananes_kg,fruit,153.64330673534195,241,3,700,0,38.4,6.8,Ramadan,Thies_Centre
2022-12-21,Poisson_frais,poisson,76.0,226,3,1500,0,30.0,0.9,None,Dakar_Corniche
2023-07-06,Lait_1L,produit_frais,77.0,416,10,1200,1,36.1,0.4,None,Dakar_Corniche
2022-09-02,Lait_1L,produit_frais,80.0,277,5,1200,1,28.8,0.0,None,Saint-Louis_Marche
2024-03-24,Oignons_kg,legume,134.68433363933707,195,3,300,0,25.0,3.1,Ramadan,Saint-Louis_Marche
2024-12-12,Pommes_kg,fruit,62.0,452,10,600,0,25.0,0.1,None,Dakar_Corniche
2022-05-31,Tomates_kg,legume,125.0,433,10,500,0,27.8,2.0,None,Saint-Louis_Marche
2023-03-24,Huile_1L,epicerie,140.06878060253604,360,5,800,0,34.8,2.5,Ramadan,Thies_Centre
2024-10-23,Pommes_kg,fruit,80.0,311,7,600,0,25.0,0.3,None,Thies_Centre
2023-01-07,Bananes_kg,fruit,60.0,421,7,700,1,29.1,2.2,None,Dakar_Corniche
2022-01-24,Oignons_kg,legume,97.0,289,10,300,0,31.8,0.2,None,Saint-Louis_Marche
2023-10-06,Riz_5kg,epicerie,52.0,277,10,2000,0,37.2,2.4,None,Dakar_Corniche
2022-05-04,Bananes_kg,fruit,54.0,156,3,700,0,31.2,1.5,None,Dakar_Corniche
2023-02-23,Huile_1L,epicerie,103.0,159,5,800,1,32.6,1.0,None,Saint-Louis_Marche
2024-06-02,Bananes_kg,fruit,52.0,457,5,700,0,41.3,2.9,None,Thies_Centre
2024-06-13,Bananes_kg,fruit,66.0,467,7,700,0,32.6,0.4,None,Saint-Louis_Marche
2022-09-20,Oignons_kg,legume,90.0,117,5,300,0,31.0,2.4,None,Dakar_Corniche
2024-02-21,Pommes_kg,fruit,82.0,369,10,600,0,41.6,0.8,None,Saint-Louis_Marche
2023-08-08,Riz_5kg,epicerie,44.0,394,3,2000,0,36.1,0.7,None,Dakar_Corniche
2023-12-06,Bananes_kg,fruit,58.0,101,7,700,0,29.5,1.6,None,Saint-Louis_Marche
2023-07-26,Pommes_kg,fruit,69.0,153,14,600,0,30.9,0.2,None,Thies_Centre
2023-12-25,Tomates_kg,legume,116.0,125,10,500,1,32.8,0.3,None,Saint-Louis_Marche
2022-09-17,Sucre_1kg,epicerie,24.0,208,3,400,0,39.5,0.4,None,Dakar_Corniche
2024-03-22,Bananes_kg,fruit,138.98914660117825,360,10,700,1,37.9,1.5,Ramadan,Dakar_Corniche
2023-09-24,Huile_1L,epicerie,105.0,213,5,800,1,33.8,0.4,None,Saint-Louis_Marche
2024-01-24,Tomates_kg,legume,107.0,266,3,500,1,28.4,1.4,None,Thies_Centre
2023-12-03,Tomates_kg,legume,108.0,348,14,500,0,27.2,0.6,None,Dakar_Corniche
2023-02-27,Oignons_kg,legume,96.0,348,7,300,1,31.6,1.8,None,Saint-Louis_Marche
2024-03-31,Poulet_frais,viande,108.34508237930409,365,5,2500,0,30.3,0.1,Ramadan,Dakar_Corniche
2023-04-08,Pommes_kg,fruit,138.71658485982704,173,7,600,0,27.7,1.9,Ramadan,Dakar_Corniche
2023-10-31,Huile_1L,epicerie,100.0,250,7,800,0,34.1,1.1,None,Thies_Centre
2023-05-11,Lait_1L,produit_frais,70.0,156,7,1200,0,27.9,0.4,None,Saint-Louis_Marche
2024-03-06,Poulet_frais,viande,40.0,163,3,2500,0,28.5,1.7,None,Saint-Louis_Marche
2024-07-27,Riz_5kg,epicerie,50.0,185,14,2000,0,32.7,2.0,None,Saint-Louis_Marche
2023-10-28,Poulet_frais,viande,40.0,120,14,2500,0,36.2,1.1,None,Saint-Louis_Marche
2024-12-24,Poisson_frais,poisson,85.0,462,5,1500,0,25.0,3.2,None,Saint-Louis_Marche
2022-05-12,Pommes_kg,fruit,83.0,333,3,600,0,33.9,0.5,None,Dakar_Corniche
2022-08-04,Oignons_kg,legume,73.0,455,3,300,0,33.4,0.3,None,Thies_Centre
2024-12-19,Poisson_frais,poisson,72.0,387,7,1500,0,39.2,9.8,None,Dakar_Corniche
2023-09-04,Poulet_frais,viande,38.0,487,3,2500,0,25.4,5.0,None,Thies_Centre
2023-08-30,Bananes_kg,fruit,67.0,162,14,700,0,26.7,1.6,None,Saint-Louis_Marche
2022-08-15,Oignons_kg,legume,105.0,173,5,300,0,32.8,1.0,None,Saint-Louis_Marche
2022-02-02,Poulet_frais,viande,47.0,294,14,2500,0,36.1,2.0,None,Saint-Louis_Marche
2024-11-16,Poulet_frais,viande,35.0,283,3,2500,0,33.7,0.0,None,Dakar_Corniche
2022-10-30,Poulet_frais,viande,40.0,160,14,2500,1,31.8,2.9,None,Thies_Centre
2022-10-16,Tomates_kg,legume,125.0,178,10,500,0,25.7,3.9,None,Dakar_Corniche
2024-02-23,Pommes_kg,fruit,65.0,433,3,600,0,31.1,1.1,None,Dakar_Corniche
2024-06-30,Poisson_frais,poisson,75.0,227,3,1500,0,36.9,2.6,None,Dakar_Corniche
2022-01-31,Tomates_kg,legume,104.0,237,5,500,0,32.9,2.5,None,Saint-Louis_Marche
2023-06-21,Huile_1L,epicerie,100.0,136,3,800,0,34.4,0.3,None,Thies_Centre
2022-10-03,Huile_1L,epicerie,101.0,398,5,800,0,25.0,2.1,None,Dakar_Corniche
2023-03-07,Oignons_kg,legume,101.0,296,5,300,0,39.5,1.0,None,Thies_Centre
2024-07-07,Oignons_kg,legume,96.0,352,10,300,0,29.8,1.5,None,Thies_Centre
2022-01-03,Tomates_kg,legume,110.0,118,3,500,1,30.4,1.0,None,Thies_Centre
2022-06-15,Poulet_frais,viande,46.0,303,7,2500,0,26.4,1.7,None,Saint-Louis_Marche
2022-11-26,Oignons_kg,legume,97.0,324,5,300,0,33.7,1.3,None,Thies_Centre
2024-10-23,Tomates_kg,legume,131.0,379,3,500,0,25.0,0.3,None,Dakar_Corniche
2023-08-04,Huile_1L,epicerie,94.0,287,10,800,0,34.6,1.4,None,Dakar_Corniche
2024-10-23,Oignons_kg,legume,101.0,443,3,300,1,33.7,0.5,None,Saint-Louis_Marche
2024-06-16,Lait_1L,produit_frais,63.0,307,5,1200,0,40.6,0.0,None,Saint-Louis_Marche
2022-09-07,Huile_1L,epicerie,96.0,325,10,800,0,28.7,0.5,None,Dakar_Corniche
2023-12-28,Riz_5kg,epicerie,42.0,490,14,2000,0,26.6,1.5,None,Thies_Centre
2022-02-01,Poisson_frais,poisson,60.0,362,14,1500,0,29.3,0.6,None,Saint-Louis_Marche
2022-05-06,Poisson_frais,poisson,64.0,205,7,1500,0,26.7,2.3,None,Saint-Louis_Marche
2024-07-05,Bananes_kg,fruit,48.0,457,3,700,0,25.0,0.3,None,Saint-Louis_Marche
2024-08-17,Sucre_1kg,epicerie,33.0,474,10,400,0,28.1,2.4,None,Thies_Centre
2023-11-28,Tomates_kg,legume,128.0,463,3,500,0,29.0,0.8,None,Dakar_Corniche
2022-07-24,Poulet_frais,viande,38.0,447,5,2500,0,25.0,2.2,None,Dakar_Corniche
2022-02-02,Sucre_1kg,epicerie,20.0,219,14,400,0,34.0,2.9,None,Thies_Centre
2024-06-15,Poisson_frais,poisson,67.0,469,14,1500,0,30.8,0.2,None,Thies_Centre
2022-12-14,Pommes_kg,fruit,89.0,241,5,600,0,27.2,5.7,None,Saint-Louis_Marche
2023-05-08,Pommes_kg,fruit,86.0,370,14,600,0,35.9,2.9,None,Dakar_Corniche
2022-11-06,Poulet_frais,viande,32.0,161,5,2500,1,27.1,5.4,None,Dakar_Corniche
2023-03-12,Tomates_kg,legume,101.0,458,5,500,1,25.0,2.2,None,Saint-Louis_Marche
2023-03-15,Lait_1L,produit_frais,86.0,415,14,1200,0,38.4,0.1,None,Saint-Louis_Marche
2024-08-03,Bananes_kg,fruit,76.0,246,7,700,1,28.4,1.2,None,Saint-Louis_Marche
2024-01-16,Lait_1L,produit_frais,96.0,316,10,1200,0,35.8,0.3,None,Thies_Centre
2024-02-04,Pommes_kg,fruit,77.0,335,10,600,0,36.0,3.2,None,Saint-Louis_Marche
2022-08-04,Riz_5kg,epicerie,65.0,421,3,2000,0,33.2,1.0,None,Thies_Centre
2022-08-30,Poisson_frais,poisson,66.0,335,3,1500,0,32.2,3.8,None,Thies_Centre
2023-10-12,Tomates_kg,legume,102.0,450,10,500,0,33.5,5.3,None,Thies_Centre
2024-11-30,Tomates_kg,legume,118.0,210,14,500,0,30.6,3.0,None,Dakar_Corniche
2024-06-05,Pommes_kg,fruit,79.0,157,7,600,0,32.9,0.8,None,Dakar_Corniche
2023-03-31,Poulet_frais,viande,87.39797185280361,178,3,2500,1,28.4,0.9,Ramadan,Dakar_Corniche
2024-03-10,Huile_1L,epicerie,106.0,483,14,800,0,36.2,3.8,None,Dakar_Corniche
2022-09-16,Sucre_1kg,epicerie,20.0,472,10,400,1,37.1,3.4,None,Saint-Louis_Marche
2023-10-12,Bananes_kg,fruit,54.0,388,14,700,0,39.9,1.9,None,Saint-Louis_Marche
2023-03-29,Tomates_kg,legume,386.13938379832985,416,7,500,0,30.7,1.1,Ramadan,Dakar_Corniche
2022-06-19,Huile_1L,epicerie,113.0,233,7,800,0,25.9,3.2,None,Saint-Louis_Marche
2023-12-08,Oignons_kg,legume,75.0,427,10,300,0,41.6,1.9,None,Dakar_Corniche
2023-12-23,Lait_1L,produit_frais,83.0,401,14,1200,0,35.6,13.6,None,Saint-Louis_Marche
2022-02-15,Poisson_frais,poisson,74.0,451,7,1500,0,29.9,1.1,None,Dakar_Corniche
2024-10-19,Huile_1L,epicerie,96.0,192,14,800,0,32.2,6.6,None,Thies_Centre
2022-01-07,Poisson_frais,poisson,69.0,486,7,1500,0,31.1,0.5,None,Saint-Louis_Marche
2024-07-06,Poisson_frais,poisson,83.0,422,7,1500,0,37.3,0.9,None,Saint-Louis_Marche
2024-06-24,Tomates_kg,legume,123.0,484,14,500,0,37.4,2.2,None,Dakar_Corniche
2022-02-20,Lait_1L,produit_frais,77.0,296,3,1200,0,38.6,0.5,None,Saint-Louis_Marche
2022-11-27,Poisson_frais,poisson,61.0,162,14,1500,0,35.0,0.1,None,Saint-Louis_Marche
2022-10-24,Bananes_kg,fruit,66.0,192,14,700,1,35.4,0.4,None,Dakar_Corniche
2022-12-24,Poulet_frais,viande,34.0,294,10,2500,0,25.0,0.0,None,Thies_Centre
2023-01-26,Bananes_kg,fruit,59.0,410,14,700,0,25.0,0.8,None,Dakar_Corniche
2024-12-08,Bananes_kg,fruit,47.0,119,10,700,0,37.8,3.9,None,Saint-Louis_Marche
2023-03-30,Pommes_kg,fruit,226.8206021178618,485,10,600,0,25.0,2.1,Ramadan,Thies_Centre
2023-09-20,Riz_5kg,epicerie,56.0,126,14,2000,0,33.6,1.8,None,Saint-Louis_Marche
2023-05-01,Bananes_kg,fruit,64.0,245,3,700,0,38.5,5.2,None,Thies_Centre
2024-12-15,Lait_1L,produit_frais,82.0,287,7,1200,0,25.0,3.6,None,Saint-Louis_Marche
2022-05-26,Pommes_kg,fruit,89.0,210,3,600,0,42.2,0.4,None,Dakar_Corniche
2024-02-18,Poulet_frais,viande,51.0,136,7,2500,0,34.8,1.9,None,Thies_Centre
2022-07-30,Poisson_frais,poisson,66.0,332,14,1500,0,35.4,1.6,None,Thies_Centre
2022-08-11,Riz_5kg,epicerie,57.0,432,7,2000,0,41.3,1.1,None,Thies_Centre
2023-11-17,Riz_5kg,epicerie,50.0,379,14,2000,1,29.7,1.4,None,Dakar_Corniche
2024-02-19,Huile_1L,epicerie,101.0,113,7,800,0,25.0,2.9,None,Dakar_Corniche
2024-07-04,Pommes_kg,fruit,93.0,387,10,600,0,25.0,3.8,None,Saint-Louis_Marche
2023-04-01,Poulet_frais,viande,68.95573255664273,257,3,2500,0,35.1,5.6,Ramadan,Thies_Centre
2023-04-30,Tomates_kg,legume,121.0,193,14,500,0,27.7,0.8,None,Dakar_Corniche
2022-06-10,Poisson_frais,poisson,65.0,238,10,1500,0,33.8,4.6,None,Saint-Louis_Marche
2024-05-06,Poisson_frais,poisson,73.0,182,7,1500,0,38.0,1.8,None,Thies_Centre
2022-05-22,Pommes_kg,fruit,72.0,374,10,600,0,34.2,0.6,None,Saint-Louis_Marche
2024-08-13,Oignons_kg,legume,83.0,221,5,300,0,40.3,2.0,None,Dakar_Corniche
2023-04-10,Huile_1L,epicerie,187.57642286801038,214,14,800,0,25.2,1.8,Ramadan,Thies_Centre
2024-03-01,Huile_1L,epicerie,93.0,124,10,800,0,39.8,0.5,None,Dakar_Corniche
2023-11-18,Pommes_kg,fruit,88.0,182,14,600,0,29.0,0.7,None,Thies_Centre
2024-04-11,Sucre_1kg,epicerie,33.0,499,7,400,0,29.4,0.6,None,Dakar_Corniche
2022-12-11,Tomates_kg,legume,126.0,487,10,500,0,28.2,5.3,None,Saint-Louis_Marche
2022-04-04,Huile_1L,epicerie,313.57566231388745,245,3,800,0,35.2,0.3,Ramadan,Thies_Centre
2024-01-19,Lait_1L,produit_frais,77.0,497,7,1200,0,39.1,1.6,None,Saint-Louis_Marche
2022-03-30,Huile_1L,epicerie,107.0,456,10,800,0,35.2,1.4,None,Thies_Centre
2022-12-08,Lait_1L,produit_frais,74.0,139,5,1200,0,38.2,3.1,None,Thies_Centre
2022-11-24,Poisson_frais,poisson,67.0,186,10,1500,0,41.9,1.5,None,Saint-Louis_Marche
2024-05-15,Lait_1L,produit_frais,86.0,359,3,1200,0,25.0,3.2,None,Saint-Louis_Marche
2022-02-17,Poulet_frais,viande,33.0,211,10,2500,0,29.1,2.1,None,Dakar_Corniche
2024-12-14,Bananes_kg,fruit,65.0,144,10,700,1,37.9,0.1,None,Thies_Centre
2022-09-15,Poisson_frais,poisson,79.0,106,3,1500,0,41.9,2.5,None,Saint-Louis_Marche
2022-11-14,Bananes_kg,fruit,73.0,294,14,700,0,33.6,0.1,None,Dakar_Corniche
2023-01-23,Huile_1L,epicerie,107.0,321,10,800,1,26.2,1.8,None,Saint-Louis_Marche
2022-03-05,Tomates_kg,legume,114.0,232,3,500,0,25.8,0.3,None,Dakar_Corniche
2024-05-13,Riz_5kg,epicerie,48.0,403,5,2000,0,32.8,2.7,None,Thies_Centre
2023-01-14,Pommes_kg,fruit,99.0,394,3,600,0,34.2,7.2,None,Saint-Louis_Marche
2023-04-11,Bananes_kg,fruit,685.4468501282827,113,3,700,0,32.3,15.0,Ramadan,Thies_Centre
2022-01-31,Poulet_frais,viande,46.0,473,3,2500,0,35.0,0.0,None,Saint-Louis_Marche
2022-06-01,Sucre_1kg,epicerie,23.0,367,14,400,1,26.7,1.2,None,Thies_Centre
2024-04-01,Sucre_1kg,epicerie,57.980266667731634,401,7,400,0,41.2,0.6,Ramadan,Thies_Centre
2023-07-01,Poulet_frais,viande,41.0,459,3,2500,0,32.9,0.7,None,Thies_Centre
2022-01-10,Huile_1L,epicerie,102.0,346,14,800,0,30.1,0.2,None,Saint-Louis_Marche
2023-10-08,Huile_1L,epicerie,89.0,434,5,800,0,34.9,3.0,None,Thies_Centre
2022-11-28,Huile_1L,epicerie,103.0,419,14,800,0,30.9,1.4,None,Thies_Centre
2024-12-06,Poisson_frais,poisson,74.0,125,10,1500,0,34.9,3.6,None,Thies_Centre
2024-02-07,Poisson_frais,poisson,83.0,368,14,1500,0,32.0,2.9,None,Saint-Louis_Marche
2022-04-18,Poulet_frais,viande,96.66982502811639,381,3,2500,0,33.9,0.1,Ramadan,Saint-Louis_Marche
2022-12-08,Tomates_kg,legume,109.0,157,14,500,0,34.4,1.0,None,Thies_Centre
2024-10-04,Bananes_kg,fruit,61.0,366,14,700,0,28.8,1.0,None,Saint-Louis_Marche
2022-03-08,Lait_1L,produit_frais,70.0,340,5,1200,0,32.5,1.4,None,Thies_Centre
2022-10-25,Tomates_kg,legume,118.0,230,10,500,0,28.7,7.1,None,Saint-Louis_Marche
2023-04-22,Huile_1L,epicerie,101.0,447,10,800,0,34.3,1.1,None,Thies_Centre
2023-06-07,Huile_1L,epicerie,104.0,174,14,800,0,41.1,6.3,None,Saint-Louis_Marche
2023-10-06,Huile_1L,epicerie,96.0,414,3,800,0,28.5,0.4,None,Dakar_Corniche
2024-07-25,Bananes_kg,fruit,60.0,212,14,700,0,27.8,0.8,None,Saint-Louis_Marche
2022-07-06,Bananes_kg,fruit,55.0,439,7,700,0,25.0,0.6,None,Dakar_Corniche
2022-03-29,Riz_5kg,epicerie,39.0,236,3,2000,0,31.6,4.6,None,Saint-Louis_Marche
2024-05-31,Pommes_kg,fruit,81.0,304,14,600,0,25.0,1.1,None,Dakar_Corniche
2022-08-09,Pommes_kg,fruit,87.0,165,5,600,0,40.2,0.4,None,Saint-Louis_Marche
2022-05-29,Pommes_kg,fruit,78.0,264,14,600,0,37.9,1.1,None,Saint-Louis_Marche
2023-12-15,Poisson_frais,poisson,61.0,245,3,1500,0,35.5,4.7,None,Dakar_Corniche
2022-09-09,Poisson_frais,poisson,63.0,331,3,1500,0,29.0,4.0,None,Thies_Centre
2023-10-11,Oignons_kg,legume,87.0,369,5,300,0,32.8,2.0,None,Saint-Louis_Marche
2023-09-14,Riz_5kg,epicerie,59.0,293,5,2000,0,29.7,0.5,None,Thies_Centre
2022-06-07,Riz_5kg,epicerie,57.0,380,14,2000,0,25.3,0.1,None,Thies_Centre
2024-04-25,Oignons_kg,legume,104.0,231,3,300,0,30.9,4.6,None,Dakar_Corniche
2024-05-14,Pommes_kg,fruit,88.0,217,10,600,0,31.5,1.5,None,Thies_Centre
2023-02-11,Sucre_1kg,epicerie,28.0,211,5,400,0,26.8,2.3,None,Thies_Centre
2023-03-15,Riz_5kg,epicerie,49.0,115,10,2000,0,25.0,0.1,None,Saint-Louis_Marche
2023-03-12,Poisson_frais,poisson,67.0,285,7,1500,0,30.3,0.1,None,Dakar_Corniche
2022-07-17,Riz_5kg,epicerie,54.0,348,14,2000,0,27.1,1.7,None,Dakar_Corniche
2023-12-21,Oignons_kg,legume,87.0,240,10,300,0,35.6,0.5,None,Dakar_Corniche
2024-01-03,Bananes_kg,fruit,51.0,255,14,700,0,34.8,2.0,None,Dakar_Corniche
2024-01-28,Oignons_kg,legume,84.0,447,3,300,1,25.9,1.5,None,Thies_Centre
2023-09-16,Poisson_frais,poisson,74.0,220,10,1500,0,32.9,1.2,None,Thies_Centre
2023-12-07,Lait_1L,produit_frais,84.0,327,5,1200,1,25.4,0.9,None,Saint-Louis_Marche
2024-12-04,Pommes_kg,fruit,88.0,405,3,600,0,26.4,0.5,None,Thies_Centre
2024-12-17,Poisson_frais,poisson,68.0,459,10,1500,0,33.3,0.5,None,Thies_Centre
2024-01-25,Poisson_frais,poisson,73.0,240,3,1500,0,25.8,0.4,None,Dakar_Corniche
2024-03-15,Poisson_frais,poisson,99.76700522553712,328,3,1500,1,34.2,6.3,Ramadan,Dakar_Corniche
2023-07-31,Riz_5kg,epicerie,48.0,277,5,2000,0,31.3,0.8,None,Saint-Louis_Marche
2024-08-26,Riz_5kg,epicerie,53.0,264,3,2000,0,30.7,1.1,None,Saint-Louis_Marche
2024-08-10,Tomates_kg,legume,109.0,246,5,500,1,25.0,0.7,None,Saint-Louis_Marche
2023-04-10,Poulet_frais,viande,50.21317097200219,408,5,2500,0,31.7,0.6,Ramadan,Thies_Centre
2022-01-21,Huile_1L,epicerie,103.0,176,7,800,0,29.8,2.6,None,Thies_Centre
2023-10-05,Poulet_frais,viande,50.0,202,5,2500,0,31.1,3.6,None,Dakar_Corniche
2023-03-27,Tomates_kg,legume,231.71785687085602,308,10,500,0,29.9,1.1,Ramadan,Dakar_Corniche
2022-04-28,Lait_1L,produit_frais,120.0467519959457,241,14,1200,0,32.1,1.6,Ramadan,Dakar_Corniche
2022-10-14,Lait_1L,produit_frais,76.0,217,3,1200,0,40.3,0.8,None,Thies_Centre
2023-09-25,Lait_1L,produit_frais,79.0,440,14,1200,0,37.2,1.3,None,Saint-Louis_Marche
2023-02-02,Poisson_frais,poisson,92.0,342,5,1500,0,35.2,8.0,None,Saint-Louis_Marche
2024-09-27,Huile_1L,epicerie,116.0,186,14,800,0,37.1,0.2,None,Dakar_Corniche
2022-10-29,Poisson_frais,poisson,77.0,118,7,1500,0,36.4,0.4,None,Thies_Centre
2023-04-01,Pommes_kg,fruit,161.21982495606719,386,14,600,0,34.8,0.9,Ramadan,Thies_Centre
2023-07-23,Sucre_1kg,epicerie,31.0,145,14,400,0,33.9,3.4,None,Thies_Centre
2024-02-12,Bananes_kg,fruit,62.0,107,14,700,0,28.8,0.8,None,Saint-Louis_Marche
2024-03-31,Poisson_frais,poisson,97.98376064538711,182,5,1500,0,33.4,6.2,Ramadan,Dakar_Corniche
2022-07-04,Oignons_kg,legume,88.0,249,7,300,0,34.3,0.6,None,Saint-Louis_Marche
2024-07-05,Poisson_frais,poisson,73.0,312,10,1500,0,32.1,0.5,None,Thies_Centre
2023-10-23,Tomates_kg,legume,111.0,460,3,500,0,38.6,0.4,None,Dakar_Corniche
2022-11-12,Huile_1L,epicerie,103.0,356,3,800,0,37.4,0.3,None,Saint-Louis_Marche
2024-08-19,Poisson_frais,poisson,73.0,495,14,1500,0,27.0,0.4,None,Saint-Louis_Marche
2022-10-28,Oignons_kg,legume,109.0,241,3,300,0,33.7,4.6,None,Dakar_Corniche
2024-07-13,Pommes_kg,fruit,90.0,452,7,600,0,27.0,1.8,None,Dakar_Corniche
2024-03-08,Poisson_frais,poisson,71.0,320,7,1500,0,31.4,3.8,None,Dakar_Corniche
2024-09-07,Bananes_kg,fruit,53.0,272,3,700,0,33.3,2.2,None,Thies_Centre
2022-11-22,Poulet_frais,viande,44.0,423,10,2500,1,32.7,0.0,None,Dakar_Corniche
2022-02-08,Oignons_kg,legume,66.0,358,10,300,0,27.8,3.4,None,Saint-Louis_Marche
2023-07-19,Pommes_kg,fruit,75.0,450,3,600,0,33.2,2.5,None,Thies_Centre
2023-06-12,Sucre_1kg,epicerie,27.0,314,7,400,0,25.0,0.6,None,Thies_Centre
2024-08-26,Oignons_kg,legume,73.0,405,14,300,0,28.7,2.4,None,Saint-Louis_Marche
2022-03-09,Poulet_frais,viande,47.0,198,3,2500,0,28.5,1.4,None,Saint-Louis_Marche
2023-11-14,Riz_5kg,epicerie,45.0,217,7,2000,0,25.4,1.4,None,Dakar_Corniche
2024-02-18,Tomates_kg,legume,125.0,460,14,500,0,27.3,2.3,None,Dakar_Corniche
2023-05-08,Sucre_1kg,epicerie,33.0,457,14,400,0,30.2,1.2,None,Thies_Centre
2024-07-13,Bananes_kg,fruit,50.0,222,10,700,0,31.1,0.1,None,Saint-Louis_Marche
2024-07-15,Poisson_frais,poisson,63.0,493,3,1500,0,33.7,0.5,None,Saint-Louis_Marche
2022-02-25,Riz_5kg,epicerie,59.0,435,14,2000,0,29.7,1.1,None,Dakar_Corniche
2024-01-29,Lait_1L,produit_frais,75.0,100,5,1200,0,34.9,0.9,None,Thies_Centre
2023-03-25,Pommes_kg,fruit,188.5232845548469,275,10,600,0,29.1,0.7,Ramadan,Thies_Centre
2022-09-28,Huile_1L,epicerie,92.0,209,10,800,0,30.8,1.4,None,Saint-Louis_Marche
2024-06-10,Sucre_1kg,epicerie,30.0,464,14,400,0,36.6,0.6,None,Saint-Louis_Marche
2022-04-12,Tomates_kg,legume,222.81406075218624,419,10,500,0,31.6,4.4,Ramadan,Thies_Centre
2022-09-12,Poisson_frais,poisson,70.0,114,3,1500,0,37.7,2.4,None,Saint-Louis_Marche
2024-09-29,Riz_5kg,epicerie,52.0,404,14,2000,0,28.7,2.1,None,Saint-Louis_Marche
2022-12-28,Lait_1L,produit_frais,79.0,117,10,1200,0,33.9,1.9,None,Saint-Louis_Marche
2022-11-28,Poulet_frais,viande,36.0,257,10,2500,0,27.6,2.0,None,Thies_Centre
2023-12-27,Bananes_kg,fruit,69.0,255,3,700,0,36.5,0.4,None,Thies_Centre
2024-07-26,Sucre_1kg,epicerie,33.0,318,3,400,0,29.9,0.5,None,Dakar_Corniche
2024-11-28,Bananes_kg,fruit,48.0,375,14,700,0,35.8,0.7,None,Dakar_Corniche
2023-11-12,Bananes_kg,fruit,61.0,355,5,700,1,34.8,1.9,None,Saint-Louis_Marche
2022-09-10,Huile_1L,epicerie,102.0,119,3,800,0,38.1,1.6,None,Saint-Louis_Marche
2024-10-13,Sucre_1kg,epicerie,23.0,158,5,400,0,25.0,1.1,None,Saint-Louis_Marche
2023-01-03,Tomates_kg,legume,135.0,442,7,500,0,26.5,0.5,None,Thies_Centre
2023-08-17,Pommes_kg,fruit,79.0,399,5,600,0,41.6,1.8,None,Saint-Louis_Marche
2024-04-13,Huile_1L,epicerie,106.0,471,10,800,0,32.8,0.7,None,Dakar_Corniche
2023-05-17,Sucre_1kg,epicerie,25.0,371,3,400,0,30.1,3.6,None,Saint-Louis_Marche
2023-07-12,Lait_1L,produit_frais,89.0,312,5,1200,0,39.5,0.8,None,Saint-Louis_Marche
2023-09-02,Lait_1L,produit_frais,87.0,285,10,1200,0,39.8,1.4,None,Saint-Louis_Marche
2023-05-31,Lait_1L,produit_frais,79.0,430,10,1200,0,32.5,2.6,None,Saint-Louis_Marche
2024-09-23,Oignons_kg,legume,85.0,291,3,300,0,30.5,1.2,None,Saint-Louis_Marche
2022-05-01,Bananes_kg,fruit,139.62213830222032,168,3,700,0,27.7,1.4,Ramadan,Dakar_Corniche
2024-05-20,Oignons_kg,legume,107.0,463,5,300,0,31.0,1.0,None,Thies_Centre
2022-11-21,Sucre_1kg,epicerie,38.0,203,10,400,0,25.0,0.9,None,Thies_Centre
2024-05-01,Pommes_kg,fruit,77.0,388,3,600,0,33.4,0.6,None,Dakar_Corniche
2023-02-16,Sucre_1kg,epicerie,24.0,427,5,400,1,35.3,1.6,None,Thies_Centre
2024-04-13,Tomates_kg,legume,121.0,419,5,500,0,28.3,0.2,None,Dakar_Corniche
